LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction
31,175.0,0.7688790175071858,bpic2011_f4,Triangular,CrossEntropy
32,172.0,0.767712276906436,bpic2011_f4,Triangular,CrossEntropy
33,169.0,0.766461193611656,bpic2011_f4,Triangular,CrossEntropy
34,166.0,0.7681917211328977,bpic2011_f4,Triangular,CrossEntropy
35,163.0,0.7698915009041593,bpic2011_f4,Triangular,CrossEntropy
36,160.0,0.7683270676691729,bpic2011_f4,Triangular,CrossEntropy
37,156.0,0.7660383597883598,bpic2011_f4,Triangular,CrossEntropy
38,155.0,0.7654258886653253,bpic2011_f4,Triangular,CrossEntropy
39,153.0,0.7641476880607316,bpic2011_f4,Triangular,CrossEntropy
40,153.0,0.7641476880607316,bpic2011_f4,Triangular,CrossEntropy
1,228.0,0.7424217929027566,bpic2011_f4,Triangular,L1
2,227.0,0.7418172936003908,bpic2011_f4,Triangular,L1
3,218.0,0.7443602473652121,bpic2011_f4,Triangular,L1
4,213.0,0.74542406669083,bpic2011_f4,Triangular,L1
5,207.0,0.7489525804608645,bpic2011_f4,Triangular,L1
6,200.0,0.7554408340925196,bpic2011_f4,Triangular,L1
7,200.0,0.7554408340925196,bpic2011_f4,Triangular,L1
8,198.0,0.7542005978765075,bpic2011_f4,Triangular,L1
9,198.0,0.7542005978765075,bpic2011_f4,Triangular,L1
10,198.0,0.7542005978765075,bpic2011_f4,Triangular,L1
11,195.0,0.7488870044519823,bpic2011_f4,Triangular,L1
12,195.0,0.7488870044519823,bpic2011_f4,Triangular,L1
13,194.0,0.7464954521134296,bpic2011_f4,Triangular,L1
14,192.0,0.7432638813134067,bpic2011_f4,Triangular,L1
15,192.0,0.7432638813134067,bpic2011_f4,Triangular,L1
16,192.0,0.7432638813134067,bpic2011_f4,Triangular,L1
17,192.0,0.7432638813134067,bpic2011_f4,Triangular,L1
18,191.0,0.7472418358340689,bpic2011_f4,Triangular,L1
19,190.0,0.7447638146167559,bpic2011_f4,Triangular,L1
20,190.0,0.7447638146167559,bpic2011_f4,Triangular,L1
21,190.0,0.7447638146167559,bpic2011_f4,Triangular,L1
22,189.0,0.7422367236723673,bpic2011_f4,Triangular,L1
23,189.0,0.7422367236723673,bpic2011_f4,Triangular,L1
24,188.0,0.739659090909091,bpic2011_f4,Triangular,L1
25,188.0,0.739659090909091,bpic2011_f4,Triangular,L1
26,188.0,0.739659090909091,bpic2011_f4,Triangular,L1
27,184.0,0.7341382575757577,bpic2011_f4,Triangular,L1
28,183.0,0.733133971291866,bpic2011_f4,Triangular,L1
29,180.0,0.7335310839204053,bpic2011_f4,Triangular,L1
30,180.0,0.7335310839204053,bpic2011_f4,Triangular,L1
31,175.0,0.7334726940162005,bpic2011_f4,Triangular,L1
32,172.0,0.7298539751216874,bpic2011_f4,Triangular,L1
33,169.0,0.7259736620902213,bpic2011_f4,Triangular,L1
34,166.0,0.7278140885984024,bpic2011_f4,Triangular,L1
35,163.0,0.7296564195298373,bpic2011_f4,Triangular,L1
36,160.0,0.7250939849624062,bpic2011_f4,Triangular,L1
37,156.0,0.7184193121693122,bpic2011_f4,Triangular,L1
38,155.0,0.7166331321260898,bpic2011_f4,Triangular,L1
39,153.0,0.7129054520358868,bpic2011_f4,Triangular,L1
40,153.0,0.7129054520358868,bpic2011_f4,Triangular,L1
1,228.0,0.7004688384124161,bpic2011_f4,Triangular,SmoothL1
2,227.0,0.6995603321934538,bpic2011_f4,Triangular,SmoothL1
3,218.0,0.7019423395174638,bpic2011_f4,Triangular,SmoothL1
4,213.0,0.7012957593330917,bpic2011_f4,Triangular,SmoothL1
5,207.0,0.7025804608645972,bpic2011_f4,Triangular,SmoothL1
6,200.0,0.7061443465937848,bpic2011_f4,Triangular,SmoothL1
7,200.0,0.7061443465937848,bpic2011_f4,Triangular,SmoothL1
8,198.0,0.707298216678693,bpic2011_f4,Triangular,SmoothL1
9,198.0,0.707298216678693,bpic2011_f4,Triangular,SmoothL1
10,198.0,0.707298216678693,bpic2011_f4,Triangular,SmoothL1
11,195.0,0.707441170235319,bpic2011_f4,Triangular,SmoothL1
12,195.0,0.707441170235319,bpic2011_f4,Triangular,SmoothL1
13,194.0,0.7080791867308722,bpic2011_f4,Triangular,SmoothL1
14,192.0,0.7075924511835934,bpic2011_f4,Triangular,SmoothL1
15,192.0,0.7075924511835934,bpic2011_f4,Triangular,SmoothL1
16,192.0,0.7075924511835934,bpic2011_f4,Triangular,SmoothL1
17,192.0,0.7075924511835934,bpic2011_f4,Triangular,SmoothL1
18,191.0,0.7121579876434245,bpic2011_f4,Triangular,SmoothL1
19,190.0,0.7127896613190732,bpic2011_f4,Triangular,SmoothL1
20,190.0,0.7127896613190732,bpic2011_f4,Triangular,SmoothL1
21,190.0,0.7127896613190732,bpic2011_f4,Triangular,SmoothL1
22,189.0,0.7134338433843384,bpic2011_f4,Triangular,SmoothL1
23,189.0,0.7134338433843384,bpic2011_f4,Triangular,SmoothL1
24,188.0,0.7140909090909091,bpic2011_f4,Triangular,SmoothL1
25,188.0,0.7140909090909091,bpic2011_f4,Triangular,SmoothL1
26,188.0,0.7140909090909091,bpic2011_f4,Triangular,SmoothL1
27,184.0,0.7111742424242424,bpic2011_f4,Triangular,SmoothL1
28,183.0,0.7099282296650717,bpic2011_f4,Triangular,SmoothL1
29,180.0,0.7138796193301198,bpic2011_f4,Triangular,SmoothL1
30,180.0,0.7138796193301198,bpic2011_f4,Triangular,SmoothL1
31,175.0,0.7132218447870393,bpic2011_f4,Triangular,SmoothL1
32,172.0,0.7088967009194158,bpic2011_f4,Triangular,SmoothL1
33,169.0,0.7042588960493135,bpic2011_f4,Triangular,SmoothL1
34,166.0,0.7058823529411765,bpic2011_f4,Triangular,SmoothL1
35,163.0,0.7075045207956601,bpic2011_f4,Triangular,SmoothL1
36,160.0,0.7020676691729324,bpic2011_f4,Triangular,SmoothL1
37,156.0,0.6941137566137565,bpic2011_f4,Triangular,SmoothL1
38,155.0,0.6919852448021462,bpic2011_f4,Triangular,SmoothL1
39,153.0,0.6875431331953071,bpic2011_f4,Triangular,SmoothL1
40,153.0,0.6875431331953071,bpic2011_f4,Triangular,SmoothL1
1,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
2,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
3,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
4,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
5,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
6,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
7,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
8,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
9,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
10,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
11,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
12,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
13,937.0,0.5401554876658611,bpic2012_accepted,Bell,BCE
14,937.0,0.5372372440837172,bpic2012_accepted,Bell,BCE
15,937.0,0.535773562537048,bpic2012_accepted,Bell,BCE
16,937.0,0.5385914914960558,bpic2012_accepted,Bell,BCE
17,916.0,0.5589469759259614,bpic2012_accepted,Bell,BCE
18,915.0,0.5388465113604783,bpic2012_accepted,Bell,BCE
19,897.0,0.5480427935809629,bpic2012_accepted,Bell,BCE
20,895.0,0.5561095315121618,bpic2012_accepted,Bell,BCE
21,872.0,0.5633445047345462,bpic2012_accepted,Bell,BCE
22,864.0,0.577192544155026,bpic2012_accepted,Bell,BCE
23,830.0,0.5668734021399489,bpic2012_accepted,Bell,BCE
24,814.0,0.5592693775398949,bpic2012_accepted,Bell,BCE
25,770.0,0.5650613656006914,bpic2012_accepted,Bell,BCE
26,752.0,0.5519594988344989,bpic2012_accepted,Bell,BCE
27,706.0,0.5408482013734516,bpic2012_accepted,Bell,BCE
28,686.0,0.5201292224585807,bpic2012_accepted,Bell,BCE
29,642.0,0.5360857041790894,bpic2012_accepted,Bell,BCE
30,618.0,0.5354219963010953,bpic2012_accepted,Bell,BCE
31,582.0,0.5498786181139121,bpic2012_accepted,Bell,BCE
32,547.0,0.5176782895680874,bpic2012_accepted,Bell,BCE
33,509.0,0.5273129011661122,bpic2012_accepted,Bell,BCE
34,483.0,0.5324829931972789,bpic2012_accepted,Bell,BCE
35,452.0,0.5297764316220692,bpic2012_accepted,Bell,BCE
36,424.0,0.5381240349974267,bpic2012_accepted,Bell,BCE
37,399.0,0.5525757311471597,bpic2012_accepted,Bell,BCE
38,382.0,0.5308571609512048,bpic2012_accepted,Bell,BCE
39,353.0,0.5248299319727892,bpic2012_accepted,Bell,BCE
40,337.0,0.5321279139270771,bpic2012_accepted,Bell,BCE
1,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
2,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
3,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
4,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
5,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
6,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
7,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
8,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
9,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
10,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
11,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
12,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
13,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy
14,937.0,0.5766814098764306,bpic2012_accepted,Bell,CrossEntropy
15,937.0,0.5766814098764306,bpic2012_accepted,Bell,CrossEntropy
16,937.0,0.6180725913091059,bpic2012_accepted,Bell,CrossEntropy
17,916.0,0.624956976499608,bpic2012_accepted,Bell,CrossEntropy
18,915.0,0.6459181815568312,bpic2012_accepted,Bell,CrossEntropy
19,897.0,0.6415412688096787,bpic2012_accepted,Bell,CrossEntropy
20,895.0,0.6602232425426744,bpic2012_accepted,Bell,CrossEntropy
21,872.0,0.672350781998085,bpic2012_accepted,Bell,CrossEntropy
22,864.0,0.6814157850144469,bpic2012_accepted,Bell,CrossEntropy
23,830.0,0.6908555061073762,bpic2012_accepted,Bell,CrossEntropy
24,814.0,0.696978144513827,bpic2012_accepted,Bell,CrossEntropy
25,770.0,0.7026966292134833,bpic2012_accepted,Bell,CrossEntropy
26,752.0,0.7028409090909092,bpic2012_accepted,Bell,CrossEntropy
27,706.0,0.7025345222256195,bpic2012_accepted,Bell,CrossEntropy
28,686.0,0.7014511046578342,bpic2012_accepted,Bell,CrossEntropy
29,642.0,0.7171559957552176,bpic2012_accepted,Bell,CrossEntropy
30,618.0,0.7163305536175066,bpic2012_accepted,Bell,CrossEntropy
31,582.0,0.7295424836601306,bpic2012_accepted,Bell,CrossEntropy
32,547.0,0.7387358301047495,bpic2012_accepted,Bell,CrossEntropy
33,509.0,0.7278455489464664,bpic2012_accepted,Bell,CrossEntropy
34,483.0,0.7392762660619803,bpic2012_accepted,Bell,CrossEntropy
35,452.0,0.740673755774427,bpic2012_accepted,Bell,CrossEntropy
36,424.0,0.7379825012866701,bpic2012_accepted,Bell,CrossEntropy
37,399.0,0.7374411302982733,bpic2012_accepted,Bell,CrossEntropy
38,382.0,0.7316107786327222,bpic2012_accepted,Bell,CrossEntropy
39,353.0,0.7379818594104307,bpic2012_accepted,Bell,CrossEntropy
40,337.0,0.7413969772009221,bpic2012_accepted,Bell,CrossEntropy
1,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
2,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
3,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
4,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
5,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
6,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
7,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
8,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
9,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
10,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
11,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
12,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
13,937.0,0.4631640144088277,bpic2012_accepted,Bell,L1
14,937.0,0.4824495007067621,bpic2012_accepted,Bell,L1
15,937.0,0.4824586202179563,bpic2012_accepted,Bell,L1
16,937.0,0.5473188637089053,bpic2012_accepted,Bell,L1
17,916.0,0.5605412356349314,bpic2012_accepted,Bell,L1
18,915.0,0.6073184287945723,bpic2012_accepted,Bell,L1
19,897.0,0.6147852822076689,bpic2012_accepted,Bell,L1
20,895.0,0.6387278591020066,bpic2012_accepted,Bell,L1
21,872.0,0.6588972231088415,bpic2012_accepted,Bell,L1
22,864.0,0.6687178205991615,bpic2012_accepted,Bell,L1
23,830.0,0.68157312281034,bpic2012_accepted,Bell,L1
24,814.0,0.6837613985528794,bpic2012_accepted,Bell,L1
25,770.0,0.6919688850475367,bpic2012_accepted,Bell,L1
26,752.0,0.6962303321678323,bpic2012_accepted,Bell,L1
27,706.0,0.6952995231759621,bpic2012_accepted,Bell,L1
28,686.0,0.7023734917426496,bpic2012_accepted,Bell,L1
29,642.0,0.7211935923998181,bpic2012_accepted,Bell,L1
30,618.0,0.7233130668792982,bpic2012_accepted,Bell,L1
31,582.0,0.727849361967009,bpic2012_accepted,Bell,L1
32,547.0,0.7291074759649877,bpic2012_accepted,Bell,L1
33,509.0,0.7344070302785899,bpic2012_accepted,Bell,L1
34,483.0,0.7408730158730159,bpic2012_accepted,Bell,L1
35,452.0,0.7509587727708534,bpic2012_accepted,Bell,L1
36,424.0,0.7516469377251673,bpic2012_accepted,Bell,L1
37,399.0,0.7484446770161055,bpic2012_accepted,Bell,L1
38,382.0,0.7497545992843799,bpic2012_accepted,Bell,L1
39,353.0,0.7579365079365078,bpic2012_accepted,Bell,L1
40,337.0,0.7508965929468021,bpic2012_accepted,Bell,L1
1,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
2,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
3,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
4,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
5,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
6,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
7,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
8,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
9,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
10,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
11,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
12,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
13,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy
14,937.0,0.5226095481282202,bpic2012_accepted,DSigmoid,CrossEntropy
15,937.0,0.5226095481282202,bpic2012_accepted,DSigmoid,CrossEntropy
16,937.0,0.5784072773699328,bpic2012_accepted,DSigmoid,CrossEntropy
17,916.0,0.5882866129988336,bpic2012_accepted,DSigmoid,CrossEntropy
18,915.0,0.6237530305789004,bpic2012_accepted,DSigmoid,CrossEntropy
19,897.0,0.6262960555916612,bpic2012_accepted,DSigmoid,CrossEntropy
20,895.0,0.6494328514161133,bpic2012_accepted,DSigmoid,CrossEntropy
21,872.0,0.6665549526545378,bpic2012_accepted,DSigmoid,CrossEntropy
22,864.0,0.6780729291129891,bpic2012_accepted,DSigmoid,CrossEntropy
23,830.0,0.6940630622100179,bpic2012_accepted,DSigmoid,CrossEntropy
24,814.0,0.6998246853008228,bpic2012_accepted,DSigmoid,CrossEntropy
25,770.0,0.7025375972342264,bpic2012_accepted,DSigmoid,CrossEntropy
26,752.0,0.7069238053613054,bpic2012_accepted,DSigmoid,CrossEntropy
27,706.0,0.7044352072986308,bpic2012_accepted,DSigmoid,CrossEntropy
28,686.0,0.7074488273768018,bpic2012_accepted,DSigmoid,CrossEntropy
29,642.0,0.7262115316590025,bpic2012_accepted,DSigmoid,CrossEntropy
30,618.0,0.7265136161777247,bpic2012_accepted,DSigmoid,CrossEntropy
31,582.0,0.7301774042950515,bpic2012_accepted,DSigmoid,CrossEntropy
32,547.0,0.7366336633663366,bpic2012_accepted,DSigmoid,CrossEntropy
33,509.0,0.7352219645797629,bpic2012_accepted,DSigmoid,CrossEntropy
34,483.0,0.7425547996976568,bpic2012_accepted,DSigmoid,CrossEntropy
35,452.0,0.7483875185217467,bpic2012_accepted,DSigmoid,CrossEntropy
36,424.0,0.7485074626865672,bpic2012_accepted,DSigmoid,CrossEntropy
37,399.0,0.7526745741031455,bpic2012_accepted,DSigmoid,CrossEntropy
38,382.0,0.7490104809854026,bpic2012_accepted,DSigmoid,CrossEntropy
39,353.0,0.7602796674225245,bpic2012_accepted,DSigmoid,CrossEntropy
40,337.0,0.7568952267099309,bpic2012_accepted,DSigmoid,CrossEntropy
1,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
2,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
3,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
4,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
5,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
6,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
7,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
8,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
9,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
10,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
11,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
12,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
13,937.0,0.4990698098581916,bpic2012_accepted,DSigmoid,L1
14,937.0,0.5260476038484337,bpic2012_accepted,DSigmoid,L1
15,937.0,0.5260476038484337,bpic2012_accepted,DSigmoid,L1
16,937.0,0.5868747435137476,bpic2012_accepted,DSigmoid,L1
17,916.0,0.5957535805113103,bpic2012_accepted,DSigmoid,L1
18,915.0,0.6301400055580578,bpic2012_accepted,DSigmoid,L1
19,897.0,0.6283457481377793,bpic2012_accepted,DSigmoid,L1
20,895.0,0.6547928827625008,bpic2012_accepted,DSigmoid,L1
21,872.0,0.6679753165230344,bpic2012_accepted,DSigmoid,L1
22,864.0,0.6767531663444202,bpic2012_accepted,DSigmoid,L1
23,830.0,0.6902814600890066,bpic2012_accepted,DSigmoid,L1
24,814.0,0.6972600109029637,bpic2012_accepted,DSigmoid,L1
25,770.0,0.7043768366464995,bpic2012_accepted,DSigmoid,L1
26,752.0,0.7086866258741259,bpic2012_accepted,DSigmoid,L1
27,706.0,0.7025427860737631,bpic2012_accepted,DSigmoid,L1
28,686.0,0.7086227745756577,bpic2012_accepted,DSigmoid,L1
29,642.0,0.723583809186922,bpic2012_accepted,DSigmoid,L1
30,618.0,0.7207437677885201,bpic2012_accepted,DSigmoid,L1
31,582.0,0.727849361967009,bpic2012_accepted,DSigmoid,L1
32,547.0,0.7308796097001005,bpic2012_accepted,DSigmoid,L1
33,509.0,0.7279631683301407,bpic2012_accepted,DSigmoid,L1
34,483.0,0.7373960695389266,bpic2012_accepted,DSigmoid,L1
35,452.0,0.7389305325546937,bpic2012_accepted,DSigmoid,L1
36,424.0,0.7403242408646423,bpic2012_accepted,DSigmoid,L1
37,399.0,0.7416128844700274,bpic2012_accepted,DSigmoid,L1
38,382.0,0.7379753649346126,bpic2012_accepted,DSigmoid,L1
39,353.0,0.7435752078609221,bpic2012_accepted,DSigmoid,L1
40,337.0,0.7339253693109042,bpic2012_accepted,DSigmoid,L1
1,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
2,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
3,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
4,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
5,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
6,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
7,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
8,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
9,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
10,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
11,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
12,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
13,937.0,0.5001664310792941,bpic2012_accepted,DSigmoid,SmoothL1
14,937.0,0.5239409967625734,bpic2012_accepted,DSigmoid,SmoothL1
15,937.0,0.5239409967625734,bpic2012_accepted,DSigmoid,SmoothL1
16,937.0,0.5795700150471933,bpic2012_accepted,DSigmoid,SmoothL1
17,916.0,0.589962139319655,bpic2012_accepted,DSigmoid,SmoothL1
18,915.0,0.6234367962588522,bpic2012_accepted,DSigmoid,SmoothL1
19,897.0,0.6260360945858121,bpic2012_accepted,DSigmoid,SmoothL1
20,895.0,0.6506962514944793,bpic2012_accepted,DSigmoid,SmoothL1
21,872.0,0.6673502500265986,bpic2012_accepted,DSigmoid,SmoothL1
22,864.0,0.6749608959179684,bpic2012_accepted,DSigmoid,SmoothL1
23,830.0,0.6848753669160117,bpic2012_accepted,DSigmoid,SmoothL1
24,814.0,0.6908111557141441,bpic2012_accepted,DSigmoid,SmoothL1
25,770.0,0.694447709593777,bpic2012_accepted,DSigmoid,SmoothL1
26,752.0,0.6944274475524476,bpic2012_accepted,DSigmoid,SmoothL1
27,706.0,0.6959978183440901,bpic2012_accepted,DSigmoid,SmoothL1
28,686.0,0.6974129028271826,bpic2012_accepted,DSigmoid,SmoothL1
29,642.0,0.7211177927131234,bpic2012_accepted,DSigmoid,SmoothL1
30,618.0,0.7197470569343389,bpic2012_accepted,DSigmoid,SmoothL1
31,582.0,0.7316837846249612,bpic2012_accepted,DSigmoid,SmoothL1
32,547.0,0.742430764815612,bpic2012_accepted,DSigmoid,SmoothL1
33,509.0,0.7376919716369257,bpic2012_accepted,DSigmoid,SmoothL1
34,483.0,0.7458805744520031,bpic2012_accepted,DSigmoid,SmoothL1
35,452.0,0.7497603068072867,bpic2012_accepted,DSigmoid,SmoothL1
36,424.0,0.7468862583633556,bpic2012_accepted,DSigmoid,SmoothL1
37,399.0,0.7541426827141112,bpic2012_accepted,DSigmoid,SmoothL1
38,382.0,0.74953294702511,bpic2012_accepted,DSigmoid,SmoothL1
39,353.0,0.756991685563114,bpic2012_accepted,DSigmoid,SmoothL1
40,337.0,0.756340192980958,bpic2012_accepted,DSigmoid,SmoothL1
1,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
2,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
3,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
4,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
5,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
6,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
7,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
8,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
9,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
10,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
11,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
12,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
13,937.0,0.5097350781998085,bpic2012_accepted,Gauss,BCE
14,937.0,0.5252587661301354,bpic2012_accepted,Gauss,BCE
15,937.0,0.5235442980256259,bpic2012_accepted,Gauss,BCE
16,937.0,0.538874196343076,bpic2012_accepted,Gauss,BCE
17,916.0,0.5106411457636193,bpic2012_accepted,Gauss,BCE
18,915.0,0.4929350378043754,bpic2012_accepted,Gauss,BCE
19,897.0,0.493915912613108,bpic2012_accepted,Gauss,BCE
20,895.0,0.5049481076627853,bpic2012_accepted,Gauss,BCE
21,872.0,0.5106580487285881,bpic2012_accepted,Gauss,BCE
22,864.0,0.5185255588625057,bpic2012_accepted,Gauss,BCE
23,830.0,0.5216302906921694,bpic2012_accepted,Gauss,BCE
24,814.0,0.5031996481316285,bpic2012_accepted,Gauss,BCE
25,770.0,0.5125877268798618,bpic2012_accepted,Gauss,BCE
26,752.0,0.5415355477855478,bpic2012_accepted,Gauss,BCE
27,706.0,0.5259980662595346,bpic2012_accepted,Gauss,BCE
28,686.0,0.5181123282109221,bpic2012_accepted,Gauss,BCE
29,642.0,0.5110970741320936,bpic2012_accepted,Gauss,BCE
30,618.0,0.5223152485686124,bpic2012_accepted,Gauss,BCE
31,582.0,0.5188297541238718,bpic2012_accepted,Gauss,BCE
32,547.0,0.5154828526330894,bpic2012_accepted,Gauss,BCE
33,509.0,0.5406795039822563,bpic2012_accepted,Gauss,BCE
34,483.0,0.5217592592592593,bpic2012_accepted,Gauss,BCE
35,452.0,0.5183583195328162,bpic2012_accepted,Gauss,BCE
36,424.0,0.534945959855893,bpic2012_accepted,Gauss,BCE
37,399.0,0.5289115646258503,bpic2012_accepted,Gauss,BCE
38,382.0,0.5313637946866786,bpic2012_accepted,Gauss,BCE
39,353.0,0.5322373393801966,bpic2012_accepted,Gauss,BCE
40,337.0,0.5113141490905987,bpic2012_accepted,Gauss,BCE
1,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
2,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
3,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
4,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
5,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
6,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
7,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
8,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
9,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
10,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
11,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
12,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
13,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy
14,937.0,0.5784825133372852,bpic2012_accepted,Gauss,CrossEntropy
15,937.0,0.5784825133372852,bpic2012_accepted,Gauss,CrossEntropy
16,937.0,0.624100588208472,bpic2012_accepted,Gauss,CrossEntropy
17,916.0,0.6301580396581066,bpic2012_accepted,Gauss,CrossEntropy
18,915.0,0.6545475453508763,bpic2012_accepted,Gauss,CrossEntropy
19,897.0,0.6500499925011249,bpic2012_accepted,Gauss,CrossEntropy
20,895.0,0.6740478032411361,bpic2012_accepted,Gauss,CrossEntropy
21,872.0,0.6838573252473666,bpic2012_accepted,Gauss,CrossEntropy
22,864.0,0.6952868718906824,bpic2012_accepted,Gauss,CrossEntropy
23,830.0,0.7039402045260864,bpic2012_accepted,Gauss,CrossEntropy
