LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction,Realistic
17,175.0,0.9553264604810996,bpic2011_f3,Sigmoid,CrossEntropy,Trained
18,175.0,0.9575733544805708,bpic2011_f3,Sigmoid,CrossEntropy,Trained
19,172.0,0.9577850877192984,bpic2011_f3,Sigmoid,CrossEntropy,Trained
20,170.0,0.962134009009009,bpic2011_f3,Sigmoid,CrossEntropy,Trained
21,165.0,0.9602958937198068,bpic2011_f3,Sigmoid,CrossEntropy,Trained
22,139.0,0.9595693779904306,bpic2011_f3,Sigmoid,CrossEntropy,Trained
23,118.0,0.9510297482837528,bpic2011_f3,Sigmoid,CrossEntropy,Trained
24,107.0,0.9353518821603928,bpic2011_f3,Sigmoid,CrossEntropy,Trained
25,102.0,0.9069148936170212,bpic2011_f3,Sigmoid,CrossEntropy,Trained
26,101.0,0.9027355623100304,bpic2011_f3,Sigmoid,CrossEntropy,Trained
27,96.0,0.9333333333333332,bpic2011_f3,Sigmoid,CrossEntropy,Trained
28,95.0,0.9475655430711613,bpic2011_f3,Sigmoid,CrossEntropy,Trained
29,93.0,0.9477272727272728,bpic2011_f3,Sigmoid,CrossEntropy,Trained
30,92.0,0.9602272727272728,bpic2011_f3,Sigmoid,CrossEntropy,Trained
31,89.0,0.8735294117647059,bpic2011_f3,Sigmoid,CrossEntropy,Trained
1,225.0,0.5,bpic2011_f3,Sigmoid,L1,Random
2,218.0,0.5,bpic2011_f3,Sigmoid,L1,Random
3,203.0,0.5,bpic2011_f3,Sigmoid,L1,Random
4,198.0,0.5,bpic2011_f3,Sigmoid,L1,Random
5,191.0,0.5,bpic2011_f3,Sigmoid,L1,Random
6,184.0,0.5,bpic2011_f3,Sigmoid,L1,Random
7,183.0,0.5,bpic2011_f3,Sigmoid,L1,Random
8,180.0,0.5,bpic2011_f3,Sigmoid,L1,Random
9,180.0,0.5,bpic2011_f3,Sigmoid,L1,Random
10,180.0,0.5,bpic2011_f3,Sigmoid,L1,Random
11,178.0,0.5,bpic2011_f3,Sigmoid,L1,Random
12,178.0,0.5,bpic2011_f3,Sigmoid,L1,Random
13,178.0,0.5,bpic2011_f3,Sigmoid,L1,Random
14,176.0,0.5,bpic2011_f3,Sigmoid,L1,Random
15,176.0,0.5,bpic2011_f3,Sigmoid,L1,Random
16,175.0,0.5,bpic2011_f3,Sigmoid,L1,Random
17,175.0,0.5,bpic2011_f3,Sigmoid,L1,Random
18,175.0,0.5,bpic2011_f3,Sigmoid,L1,Random
19,172.0,0.5,bpic2011_f3,Sigmoid,L1,Random
20,170.0,0.5,bpic2011_f3,Sigmoid,L1,Random
21,165.0,0.5,bpic2011_f3,Sigmoid,L1,Random
22,139.0,0.5,bpic2011_f3,Sigmoid,L1,Random
23,118.0,0.5,bpic2011_f3,Sigmoid,L1,Random
24,107.0,0.5,bpic2011_f3,Sigmoid,L1,Random
25,102.0,0.5,bpic2011_f3,Sigmoid,L1,Random
26,101.0,0.5,bpic2011_f3,Sigmoid,L1,Random
27,96.0,0.5,bpic2011_f3,Sigmoid,L1,Random
28,95.0,0.5,bpic2011_f3,Sigmoid,L1,Random
29,93.0,0.5,bpic2011_f3,Sigmoid,L1,Random
30,92.0,0.5,bpic2011_f3,Sigmoid,L1,Random
31,89.0,0.5,bpic2011_f3,Sigmoid,L1,Random
1,225.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
2,218.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
3,203.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
4,198.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
5,191.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
6,184.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
7,183.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
8,180.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
9,180.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
10,180.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
11,178.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
12,178.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
13,178.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
14,176.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
15,176.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
16,175.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
17,175.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
18,175.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
19,172.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
20,170.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
21,165.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
22,139.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
23,118.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
24,107.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
25,102.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
26,101.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
27,96.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
28,95.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
29,93.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
30,92.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
31,89.0,0.5,bpic2011_f3,Sigmoid,SmoothL1,Random
1,225.0,0.5,bpic2011_f3,Triangular,BCE,Random
2,218.0,0.5,bpic2011_f3,Triangular,BCE,Random
3,203.0,0.5,bpic2011_f3,Triangular,BCE,Random
4,198.0,0.5,bpic2011_f3,Triangular,BCE,Random
5,191.0,0.5,bpic2011_f3,Triangular,BCE,Random
6,184.0,0.5,bpic2011_f3,Triangular,BCE,Random
7,183.0,0.5,bpic2011_f3,Triangular,BCE,Random
8,180.0,0.5,bpic2011_f3,Triangular,BCE,Random
9,180.0,0.5,bpic2011_f3,Triangular,BCE,Random
10,180.0,0.5,bpic2011_f3,Triangular,BCE,Random
11,178.0,0.5,bpic2011_f3,Triangular,BCE,Random
12,178.0,0.5,bpic2011_f3,Triangular,BCE,Random
13,178.0,0.5,bpic2011_f3,Triangular,BCE,Random
14,176.0,0.5,bpic2011_f3,Triangular,BCE,Random
15,176.0,0.5,bpic2011_f3,Triangular,BCE,Random
16,175.0,0.5,bpic2011_f3,Triangular,BCE,Random
17,175.0,0.5,bpic2011_f3,Triangular,BCE,Random
18,175.0,0.5,bpic2011_f3,Triangular,BCE,Random
19,172.0,0.5,bpic2011_f3,Triangular,BCE,Random
20,170.0,0.5,bpic2011_f3,Triangular,BCE,Random
21,165.0,0.5,bpic2011_f3,Triangular,BCE,Random
22,139.0,0.5,bpic2011_f3,Triangular,BCE,Random
23,118.0,0.5,bpic2011_f3,Triangular,BCE,Random
24,107.0,0.5,bpic2011_f3,Triangular,BCE,Random
25,102.0,0.5,bpic2011_f3,Triangular,BCE,Random
26,101.0,0.5,bpic2011_f3,Triangular,BCE,Random
27,96.0,0.5,bpic2011_f3,Triangular,BCE,Random
28,95.0,0.5,bpic2011_f3,Triangular,BCE,Random
29,93.0,0.5,bpic2011_f3,Triangular,BCE,Random
30,92.0,0.5,bpic2011_f3,Triangular,BCE,Random
31,89.0,0.5,bpic2011_f3,Triangular,BCE,Random
1,225.0,0.5413793103448277,bpic2011_f3,Triangular,CrossEntropy,Trained
2,218.0,0.5215827338129496,bpic2011_f3,Triangular,CrossEntropy,Trained
3,203.0,0.5040322580645161,bpic2011_f3,Triangular,CrossEntropy,Trained
4,198.0,0.5042016806722689,bpic2011_f3,Triangular,CrossEntropy,Trained
5,191.0,0.5044642857142857,bpic2011_f3,Triangular,CrossEntropy,Trained
6,184.0,0.5047619047619047,bpic2011_f3,Triangular,CrossEntropy,Trained
7,183.0,0.5,bpic2011_f3,Triangular,CrossEntropy,Trained
8,180.0,0.5099009900990099,bpic2011_f3,Triangular,CrossEntropy,Trained
9,180.0,0.5198019801980198,bpic2011_f3,Triangular,CrossEntropy,Trained
10,180.0,0.5198019801980198,bpic2011_f3,Triangular,CrossEntropy,Trained
11,178.0,0.5353535353535354,bpic2011_f3,Triangular,CrossEntropy,Trained
12,178.0,0.5353535353535354,bpic2011_f3,Triangular,CrossEntropy,Trained
13,178.0,0.5353535353535354,bpic2011_f3,Triangular,CrossEntropy,Trained
14,176.0,0.5360824742268041,bpic2011_f3,Triangular,CrossEntropy,Trained
15,176.0,0.5360824742268041,bpic2011_f3,Triangular,CrossEntropy,Trained
16,175.0,0.5257731958762887,bpic2011_f3,Triangular,CrossEntropy,Trained
17,175.0,0.5206185567010309,bpic2011_f3,Triangular,CrossEntropy,Trained
18,175.0,0.5103092783505154,bpic2011_f3,Triangular,CrossEntropy,Trained
19,172.0,0.5104166666666667,bpic2011_f3,Triangular,CrossEntropy,Trained
20,170.0,0.5104166666666667,bpic2011_f3,Triangular,CrossEntropy,Trained
21,165.0,0.5104166666666667,bpic2011_f3,Triangular,CrossEntropy,Trained
22,139.0,0.5105263157894737,bpic2011_f3,Triangular,CrossEntropy,Trained
23,118.0,0.5105263157894737,bpic2011_f3,Triangular,CrossEntropy,Trained
24,107.0,0.5372340425531915,bpic2011_f3,Triangular,CrossEntropy,Trained
25,102.0,0.5372340425531915,bpic2011_f3,Triangular,CrossEntropy,Trained
26,101.0,0.5372340425531915,bpic2011_f3,Triangular,CrossEntropy,Trained
27,96.0,0.5388888888888889,bpic2011_f3,Triangular,CrossEntropy,Trained
28,95.0,0.5393258426966292,bpic2011_f3,Triangular,CrossEntropy,Trained
29,93.0,0.5397727272727273,bpic2011_f3,Triangular,CrossEntropy,Trained
30,92.0,0.5397727272727273,bpic2011_f3,Triangular,CrossEntropy,Trained
31,89.0,0.5352941176470588,bpic2011_f3,Triangular,CrossEntropy,Trained
1,225.0,0.5,bpic2011_f3,Triangular,L1,Random
2,218.0,0.5,bpic2011_f3,Triangular,L1,Random
3,203.0,0.5,bpic2011_f3,Triangular,L1,Random
4,198.0,0.5,bpic2011_f3,Triangular,L1,Random
5,191.0,0.5,bpic2011_f3,Triangular,L1,Random
6,184.0,0.5,bpic2011_f3,Triangular,L1,Random
7,183.0,0.5,bpic2011_f3,Triangular,L1,Random
8,180.0,0.5,bpic2011_f3,Triangular,L1,Random
9,180.0,0.5,bpic2011_f3,Triangular,L1,Random
10,180.0,0.5,bpic2011_f3,Triangular,L1,Random
11,178.0,0.5,bpic2011_f3,Triangular,L1,Random
12,178.0,0.5,bpic2011_f3,Triangular,L1,Random
13,178.0,0.5,bpic2011_f3,Triangular,L1,Random
14,176.0,0.5,bpic2011_f3,Triangular,L1,Random
15,176.0,0.5,bpic2011_f3,Triangular,L1,Random
16,175.0,0.5,bpic2011_f3,Triangular,L1,Random
17,175.0,0.5,bpic2011_f3,Triangular,L1,Random
18,175.0,0.5,bpic2011_f3,Triangular,L1,Random
19,172.0,0.5,bpic2011_f3,Triangular,L1,Random
20,170.0,0.5,bpic2011_f3,Triangular,L1,Random
21,165.0,0.5,bpic2011_f3,Triangular,L1,Random
22,139.0,0.5,bpic2011_f3,Triangular,L1,Random
23,118.0,0.5,bpic2011_f3,Triangular,L1,Random
24,107.0,0.5,bpic2011_f3,Triangular,L1,Random
25,102.0,0.5,bpic2011_f3,Triangular,L1,Random
26,101.0,0.5,bpic2011_f3,Triangular,L1,Random
27,96.0,0.5,bpic2011_f3,Triangular,L1,Random
28,95.0,0.5,bpic2011_f3,Triangular,L1,Random
29,93.0,0.5,bpic2011_f3,Triangular,L1,Random
30,92.0,0.5,bpic2011_f3,Triangular,L1,Random
31,89.0,0.5,bpic2011_f3,Triangular,L1,Random
1,225.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
2,218.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
3,203.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
4,198.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
5,191.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
6,184.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
7,183.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
8,180.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
9,180.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
10,180.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
11,178.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
12,178.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
13,178.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
14,176.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
15,176.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
16,175.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
17,175.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
18,175.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
19,172.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
20,170.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
21,165.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
22,139.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
23,118.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
24,107.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
25,102.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
26,101.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
27,96.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
28,95.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
29,93.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
30,92.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
31,89.0,0.5,bpic2011_f3,Triangular,SmoothL1,Random
1,228.0,0.8879637862743512,bpic2011_f4,Bell,CrossEntropy,Trained
2,227.0,0.8887803289366553,bpic2011_f4,Bell,CrossEntropy,Trained
3,218.0,0.8841564323665185,bpic2011_f4,Bell,CrossEntropy,Trained
4,213.0,0.883653497644074,bpic2011_f4,Bell,CrossEntropy,Trained
5,207.0,0.878880213292706,bpic2011_f4,Bell,CrossEntropy,Trained
6,200.0,0.8726591760299626,bpic2011_f4,Bell,CrossEntropy,Trained
7,200.0,0.8726591760299626,bpic2011_f4,Bell,CrossEntropy,Trained
8,198.0,0.8707349757756931,bpic2011_f4,Bell,CrossEntropy,Trained
9,198.0,0.8707349757756931,bpic2011_f4,Bell,CrossEntropy,Trained
10,198.0,0.8707349757756931,bpic2011_f4,Bell,CrossEntropy,Trained
11,195.0,0.8670765316938732,bpic2011_f4,Bell,CrossEntropy,Trained
12,195.0,0.8670765316938732,bpic2011_f4,Bell,CrossEntropy,Trained
13,194.0,0.8659176029962546,bpic2011_f4,Bell,CrossEntropy,Trained
14,192.0,0.8634231482491546,bpic2011_f4,Bell,CrossEntropy,Trained
15,192.0,0.8634231482491546,bpic2011_f4,Bell,CrossEntropy,Trained
16,192.0,0.8634231482491546,bpic2011_f4,Bell,CrossEntropy,Trained
17,192.0,0.8634231482491546,bpic2011_f4,Bell,CrossEntropy,Trained
18,191.0,0.863305383936452,bpic2011_f4,Bell,CrossEntropy,Trained
19,190.0,0.8621880570409981,bpic2011_f4,Bell,CrossEntropy,Trained
20,190.0,0.8621880570409981,bpic2011_f4,Bell,CrossEntropy,Trained
21,190.0,0.8621880570409981,bpic2011_f4,Bell,CrossEntropy,Trained
22,189.0,0.8610486048604862,bpic2011_f4,Bell,CrossEntropy,Trained
23,189.0,0.8610486048604862,bpic2011_f4,Bell,CrossEntropy,Trained
24,188.0,0.8598863636363636,bpic2011_f4,Bell,CrossEntropy,Trained
25,188.0,0.8598863636363636,bpic2011_f4,Bell,CrossEntropy,Trained
26,188.0,0.8598863636363636,bpic2011_f4,Bell,CrossEntropy,Trained
27,184.0,0.857125946969697,bpic2011_f4,Bell,CrossEntropy,Trained
28,183.0,0.8556220095693778,bpic2011_f4,Bell,CrossEntropy,Trained
29,180.0,0.8625633419849215,bpic2011_f4,Bell,CrossEntropy,Trained
30,180.0,0.8625633419849215,bpic2011_f4,Bell,CrossEntropy,Trained
31,175.0,0.8698719623726157,bpic2011_f4,Bell,CrossEntropy,Trained
32,172.0,0.8745267712276906,bpic2011_f4,Bell,CrossEntropy,Trained
33,169.0,0.8699915942841131,bpic2011_f4,Bell,CrossEntropy,Trained
34,166.0,0.8700072621641248,bpic2011_f4,Bell,CrossEntropy,Trained
35,163.0,0.8713080168776371,bpic2011_f4,Bell,CrossEntropy,Trained
36,160.0,0.8662280701754386,bpic2011_f4,Bell,CrossEntropy,Trained
37,156.0,0.8642526455026456,bpic2011_f4,Bell,CrossEntropy,Trained
38,155.0,0.8623407109322602,bpic2011_f4,Bell,CrossEntropy,Trained
39,153.0,0.8643892339544513,bpic2011_f4,Bell,CrossEntropy,Trained
40,153.0,0.8643892339544513,bpic2011_f4,Bell,CrossEntropy,Trained
1,228.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
2,227.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
3,218.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
4,213.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
5,207.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
6,200.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
7,200.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
8,198.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
9,198.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
10,198.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
11,195.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
12,195.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
13,194.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
14,192.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
15,192.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
16,192.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
17,192.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
18,191.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
19,190.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
20,190.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
21,190.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
22,189.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
23,189.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
24,188.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
25,188.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
26,188.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
27,184.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
28,183.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
29,180.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
30,180.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
31,175.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
32,172.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
33,169.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
34,166.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
35,163.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
36,160.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
37,156.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
38,155.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
39,153.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
40,153.0,0.5,bpic2011_f4,Bell,SmoothL1,Random
1,228.0,0.8525584027160293,bpic2011_f4,DSigmoid,CrossEntropy,Trained
2,227.0,0.8549096238397655,bpic2011_f4,DSigmoid,CrossEntropy,Trained
3,218.0,0.8507098684783555,bpic2011_f4,DSigmoid,CrossEntropy,Trained
4,213.0,0.8529358463211307,bpic2011_f4,DSigmoid,CrossEntropy,Trained
5,207.0,0.8471719672443344,bpic2011_f4,DSigmoid,CrossEntropy,Trained
6,200.0,0.8396598846037049,bpic2011_f4,DSigmoid,CrossEntropy,Trained
7,200.0,0.8396598846037049,bpic2011_f4,DSigmoid,CrossEntropy,Trained
8,198.0,0.8376456035460262,bpic2011_f4,DSigmoid,CrossEntropy,Trained
9,198.0,0.8376456035460262,bpic2011_f4,DSigmoid,CrossEntropy,Trained
10,198.0,0.8376456035460262,bpic2011_f4,DSigmoid,CrossEntropy,Trained
11,195.0,0.8348526605893576,bpic2011_f4,DSigmoid,CrossEntropy,Trained
12,195.0,0.8348526605893576,bpic2011_f4,DSigmoid,CrossEntropy,Trained
13,194.0,0.8338148742643126,bpic2011_f4,DSigmoid,CrossEntropy,Trained
14,192.0,0.8311334133304243,bpic2011_f4,DSigmoid,CrossEntropy,Trained
15,192.0,0.8311334133304243,bpic2011_f4,DSigmoid,CrossEntropy,Trained
16,192.0,0.8311334133304243,bpic2011_f4,DSigmoid,CrossEntropy,Trained
17,192.0,0.8311334133304243,bpic2011_f4,DSigmoid,CrossEntropy,Trained
18,191.0,0.8399161518093557,bpic2011_f4,DSigmoid,CrossEntropy,Trained
19,190.0,0.8387923351158645,bpic2011_f4,DSigmoid,CrossEntropy,Trained
20,190.0,0.8387923351158645,bpic2011_f4,DSigmoid,CrossEntropy,Trained
21,190.0,0.8387923351158645,bpic2011_f4,DSigmoid,CrossEntropy,Trained
22,189.0,0.8376462646264626,bpic2011_f4,DSigmoid,CrossEntropy,Trained
23,189.0,0.8376462646264626,bpic2011_f4,DSigmoid,CrossEntropy,Trained
24,188.0,0.8364772727272728,bpic2011_f4,DSigmoid,CrossEntropy,Trained
25,188.0,0.8364772727272728,bpic2011_f4,DSigmoid,CrossEntropy,Trained
26,188.0,0.8364772727272728,bpic2011_f4,DSigmoid,CrossEntropy,Trained
27,184.0,0.8303740530303031,bpic2011_f4,DSigmoid,CrossEntropy,Trained
28,183.0,0.8285885167464115,bpic2011_f4,DSigmoid,CrossEntropy,Trained
29,180.0,0.8350018539117537,bpic2011_f4,DSigmoid,CrossEntropy,Trained
30,180.0,0.8350018539117537,bpic2011_f4,DSigmoid,CrossEntropy,Trained
31,175.0,0.8394303632087797,bpic2011_f4,DSigmoid,CrossEntropy,Trained
32,172.0,0.8362628447809626,bpic2011_f4,DSigmoid,CrossEntropy,Trained
33,169.0,0.8313253012048193,bpic2011_f4,DSigmoid,CrossEntropy,Trained
34,166.0,0.831517792302106,bpic2011_f4,DSigmoid,CrossEntropy,Trained
35,163.0,0.8369499698613623,bpic2011_f4,DSigmoid,CrossEntropy,Trained
36,160.0,0.8312969924812029,bpic2011_f4,DSigmoid,CrossEntropy,Trained
37,156.0,0.8225859788359788,bpic2011_f4,DSigmoid,CrossEntropy,Trained
38,155.0,0.8202548625083836,bpic2011_f4,DSigmoid,CrossEntropy,Trained
39,153.0,0.817287784679089,bpic2011_f4,DSigmoid,CrossEntropy,Trained
40,153.0,0.817287784679089,bpic2011_f4,DSigmoid,CrossEntropy,Trained
1,228.0,0.5,bpic2011_f4,DSigmoid,L1,Random
2,227.0,0.5,bpic2011_f4,DSigmoid,L1,Random
3,218.0,0.5,bpic2011_f4,DSigmoid,L1,Random
4,213.0,0.5,bpic2011_f4,DSigmoid,L1,Random
5,207.0,0.5,bpic2011_f4,DSigmoid,L1,Random
6,200.0,0.5,bpic2011_f4,DSigmoid,L1,Random
7,200.0,0.5,bpic2011_f4,DSigmoid,L1,Random
8,198.0,0.5,bpic2011_f4,DSigmoid,L1,Random
9,198.0,0.5,bpic2011_f4,DSigmoid,L1,Random
10,198.0,0.5,bpic2011_f4,DSigmoid,L1,Random
11,195.0,0.5,bpic2011_f4,DSigmoid,L1,Random
12,195.0,0.5,bpic2011_f4,DSigmoid,L1,Random
13,194.0,0.5,bpic2011_f4,DSigmoid,L1,Random
14,192.0,0.5,bpic2011_f4,DSigmoid,L1,Random
15,192.0,0.5,bpic2011_f4,DSigmoid,L1,Random
16,192.0,0.5,bpic2011_f4,DSigmoid,L1,Random
17,192.0,0.5,bpic2011_f4,DSigmoid,L1,Random
18,191.0,0.5,bpic2011_f4,DSigmoid,L1,Random
19,190.0,0.5,bpic2011_f4,DSigmoid,L1,Random
20,190.0,0.5,bpic2011_f4,DSigmoid,L1,Random
21,190.0,0.5,bpic2011_f4,DSigmoid,L1,Random
22,189.0,0.5,bpic2011_f4,DSigmoid,L1,Random
23,189.0,0.5,bpic2011_f4,DSigmoid,L1,Random
24,188.0,0.5,bpic2011_f4,DSigmoid,L1,Random
25,188.0,0.5,bpic2011_f4,DSigmoid,L1,Random
26,188.0,0.5,bpic2011_f4,DSigmoid,L1,Random
27,184.0,0.5,bpic2011_f4,DSigmoid,L1,Random
28,183.0,0.5,bpic2011_f4,DSigmoid,L1,Random
29,180.0,0.5,bpic2011_f4,DSigmoid,L1,Random
30,180.0,0.5,bpic2011_f4,DSigmoid,L1,Random
31,175.0,0.5,bpic2011_f4,DSigmoid,L1,Random
32,172.0,0.5,bpic2011_f4,DSigmoid,L1,Random
33,169.0,0.5,bpic2011_f4,DSigmoid,L1,Random
34,166.0,0.5,bpic2011_f4,DSigmoid,L1,Random
35,163.0,0.5,bpic2011_f4,DSigmoid,L1,Random
36,160.0,0.5,bpic2011_f4,DSigmoid,L1,Random
37,156.0,0.5,bpic2011_f4,DSigmoid,L1,Random
38,155.0,0.5,bpic2011_f4,DSigmoid,L1,Random
39,153.0,0.5,bpic2011_f4,DSigmoid,L1,Random
40,153.0,0.5,bpic2011_f4,DSigmoid,L1,Random
1,228.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
2,227.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
3,218.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
4,213.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
5,207.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
6,200.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
7,200.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
8,198.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
9,198.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
10,198.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
11,195.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
12,195.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
13,194.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
14,192.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
15,192.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
16,192.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
17,192.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
18,191.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
19,190.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
20,190.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
21,190.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
22,189.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
23,189.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
24,188.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
25,188.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
26,188.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
27,184.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
28,183.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
29,180.0,0.5,bpic2011_f4,DSigmoid,SmoothL1,Random
